SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Fri Feb 17 17:51:23 PST 2017
User: admin
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB2G8485
Integration Time (usec): 100000 (USB2G8485)
Spectra Averaged: 1 (USB2G8485)
Boxcar Smoothing: 1 (USB2G8485)
Correct for Electrical Dark: No (USB2G8485)
Strobe/Lamp Enabled: No (USB2G8485)
Correct for Detector Non-linearity: No (USB2G8485)
Correct for Stray Light: No (USB2G8485)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
0.00	0.00
1.00	77.00
2.00	116.33
3.00	118.33
4.00	120.33
5.00	122.33
6.00	123.67
7.00	125.67
8.00	127.33
9.00	128.67
10.00	129.33
11.00	130.67
12.00	131.00
13.00	130.33
14.00	129.00
15.00	128.00
16.00	127.33
17.00	126.67
18.00	128.33
19.00	130.00
20.00	131.67
21.00	131.00
22.00	130.33
23.00	129.67
24.00	129.67
25.00	131.00
26.00	134.67
27.00	137.67
28.00	139.00
29.00	138.00
30.00	136.67
31.00	135.33
32.00	132.67
33.00	132.00
34.00	133.00
35.00	135.00
36.00	136.00
37.00	136.67
38.00	136.00
39.00	136.67
40.00	137.67
41.00	139.67
42.00	141.33
43.00	142.33
44.00	141.67
45.00	139.33
46.00	137.67
47.00	138.33
48.00	140.33
49.00	141.33
50.00	141.00
51.00	140.00
52.00	140.33
53.00	141.00
54.00	141.33
55.00	140.67
56.00	141.67
57.00	142.67
58.00	143.67
59.00	143.33
60.00	144.00
61.00	144.67
62.00	145.67
63.00	147.33
64.00	148.33
65.00	147.33
66.00	145.00
67.00	144.67
68.00	146.67
69.00	149.67
70.00	151.00
71.00	152.00
72.00	154.00
73.00	155.67
74.00	156.33
75.00	157.00
76.00	157.67
77.00	161.33
78.00	162.33
79.00	163.67
80.00	161.00
81.00	159.00
82.00	157.67
83.00	159.33
84.00	160.67
85.00	162.00
86.00	161.67
87.00	161.67
88.00	161.33
89.00	163.33
90.00	165.67
91.00	169.33
92.00	172.00
93.00	172.00
94.00	174.33
95.00	172.00
96.00	172.67
97.00	169.33
98.00	171.33
99.00	172.33
100.00	174.33
101.00	176.33
102.00	179.33
103.00	180.00
104.00	179.33
105.00	179.00
106.00	182.33
107.00	189.67
108.00	193.00
109.00	197.00
110.00	195.00
111.00	195.33
112.00	193.67
113.00	191.67
114.00	192.67
115.00	192.00
116.00	193.00
117.00	193.33
118.00	194.67
119.00	198.33
120.00	200.67
121.00	205.00
122.00	207.33
123.00	214.67
124.00	222.33
125.00	233.33
126.00	239.00
127.00	238.67
128.00	235.67
129.00	230.00
130.00	226.67
131.00	224.33
132.00	225.00
133.00	226.33
134.00	227.33
135.00	223.33
136.00	223.00
137.00	220.67
138.00	224.00
139.00	223.67
140.00	226.67
141.00	227.67
142.00	229.00
143.00	228.67
144.00	232.67
145.00	232.67
146.00	232.33
147.00	233.00
148.00	238.00
149.00	241.00
150.00	240.67
151.00	242.33
152.00	246.67
153.00	253.33
154.00	258.00
155.00	260.00
156.00	259.00
157.00	260.00
158.00	267.33
159.00	280.67
160.00	288.33
161.00	288.67
162.00	284.33
163.00	280.00
164.00	274.33
165.00	266.67
166.00	265.33
167.00	265.33
168.00	269.67
169.00	273.00
170.00	275.00
171.00	274.33
172.00	272.67
173.00	279.00
174.00	285.67
175.00	290.33
176.00	290.67
177.00	302.33
178.00	328.33
179.00	366.33
180.00	390.33
181.00	393.67
182.00	372.00
183.00	345.67
184.00	325.00
185.00	316.33
186.00	310.00
187.00	307.00
188.00	306.00
189.00	310.00
190.00	309.00
191.00	302.00
192.00	293.00
193.00	284.67
194.00	279.33
195.00	276.67
196.00	279.67
197.00	288.00
198.00	289.33
199.00	292.33
200.00	288.67
201.00	292.33
202.00	291.67
203.00	302.67
204.00	315.33
205.00	328.00
206.00	335.33
207.00	358.67
208.00	393.00
209.00	427.00
210.00	429.67
211.00	404.67
212.00	363.33
213.00	338.33
214.00	335.67
215.00	361.00
216.00	396.67
217.00	430.00
218.00	439.00
219.00	419.67
220.00	386.00
221.00	358.33
222.00	338.33
223.00	322.67
224.00	309.67
225.00	300.67
226.00	294.33
227.00	294.00
228.00	291.00
229.00	297.00
230.00	299.00
231.00	302.67
232.00	299.67
233.00	296.00
234.00	295.33
235.00	295.00
236.00	295.33
237.00	297.33
238.00	299.67
239.00	308.00
240.00	312.67
241.00	318.67
242.00	320.00
243.00	325.33
244.00	329.33
245.00	329.33
246.00	322.00
247.00	314.00
248.00	309.67
249.00	308.67
250.00	319.67
251.00	358.00
252.00	431.00
253.00	503.00
254.00	509.00
255.00	449.33
256.00	368.67
257.00	320.67
258.00	306.00
259.00	306.00
260.00	310.33
261.00	315.00
262.00	314.67
263.00	322.67
264.00	326.00
265.00	334.33
266.00	338.67
267.00	344.33
268.00	346.33
269.00	345.67
270.00	351.00
271.00	366.33
272.00	399.00
273.00	432.67
274.00	452.33
275.00	445.00
276.00	415.00
277.00	388.67
278.00	363.33
279.00	362.00
280.00	367.67
281.00	393.33
282.00	423.33
283.00	450.00
284.00	463.33
285.00	460.67
286.00	450.67
287.00	428.00
288.00	406.33
289.00	384.67
290.00	382.00
291.00	392.00
292.00	414.67
293.00	442.00
294.00	458.67
295.00	470.00
296.00	461.00
297.00	443.33
298.00	421.00
299.00	406.67
300.00	403.33
301.00	406.33
302.00	411.67
303.00	416.33
304.00	421.33
305.00	427.00
306.00	428.67
307.00	416.00
308.00	408.00
309.00	408.33
310.00	429.67
311.00	442.67
312.00	458.00
313.00	473.33
314.00	505.67
315.00	550.33
316.00	605.00
317.00	651.67
318.00	656.67
319.00	592.33
320.00	490.00
321.00	397.33
322.00	351.67
323.00	334.00
324.00	331.33
325.00	334.00
326.00	347.00
327.00	367.33
328.00	401.00
329.00	458.33
330.00	578.33
331.00	749.00
332.00	888.00
333.00	871.00
334.00	707.33
335.00	517.67
336.00	408.67
337.00	392.67
338.00	403.33
339.00	426.00
340.00	446.00
341.00	466.00
342.00	471.00
343.00	465.33
344.00	466.33
345.00	485.00
346.00	500.67
347.00	487.67
348.00	444.67
349.00	390.33
350.00	354.00
351.00	341.33
352.00	347.33
353.00	371.67
354.00	406.00
355.00	454.00
356.00	482.33
357.00	474.33
358.00	432.67
359.00	385.33
360.00	358.67
361.00	349.67
362.00	354.67
363.00	352.00
364.00	341.33
365.00	332.00
366.00	335.67
367.00	344.00
368.00	348.67
369.00	351.33
370.00	360.33
371.00	379.67
372.00	401.33
373.00	415.33
374.00	421.33
375.00	430.33
376.00	443.33
377.00	446.00
378.00	426.00
379.00	395.33
380.00	374.00
381.00	367.67
382.00	369.33
383.00	368.00
384.00	372.67
385.00	382.67
386.00	397.67
387.00	409.67
388.00	425.67
389.00	446.00
390.00	472.67
391.00	548.67
392.00	862.00
393.00	1530.00
394.00	2251.67
395.00	2486.00
396.00	2042.00
397.00	1371.00
398.00	869.33
399.00	638.33
400.00	503.00
401.00	435.33
402.00	404.00
403.00	387.00
404.00	372.00
405.00	370.00
406.00	380.67
407.00	390.33
408.00	392.00
409.00	386.67
410.00	412.00
411.00	496.33
412.00	660.67
413.00	848.67
414.00	947.00
415.00	900.67
416.00	727.00
417.00	554.00
418.00	436.00
419.00	402.67
420.00	403.67
421.00	410.33
422.00	413.33
423.00	435.33
424.00	468.00
425.00	496.33
426.00	488.00
427.00	449.00
428.00	396.33
429.00	356.67
430.00	342.00
431.00	350.33
432.00	372.33
433.00	407.33
434.00	469.33
435.00	548.67
436.00	605.33
437.00	594.00
438.00	519.33
439.00	436.33
440.00	383.33
441.00	364.67
442.00	358.67
443.00	358.67
444.00	356.00
445.00	357.00
446.00	364.33
447.00	375.33
448.00	388.67
449.00	397.00
450.00	415.33
451.00	427.00
452.00	433.33
453.00	435.67
454.00	449.67
455.00	455.67
456.00	433.67
457.00	386.33
458.00	340.67
459.00	320.33
460.00	318.67
461.00	331.33
462.00	343.33
463.00	356.33
464.00	354.33
465.00	340.33
466.00	316.67
467.00	294.67
468.00	284.67
469.00	281.33
470.00	286.00
471.00	292.33
472.00	299.67
473.00	305.00
474.00	306.00
475.00	305.67
476.00	304.67
477.00	303.00
478.00	310.00
479.00	318.67
480.00	328.33
481.00	330.00
482.00	323.33
483.00	315.00
484.00	312.33
485.00	322.00
486.00	336.33
487.00	340.00
488.00	330.00
489.00	308.33
490.00	294.67
491.00	288.67
492.00	294.67
493.00	309.00
494.00	326.67
495.00	336.33
496.00	324.67
497.00	302.00
498.00	286.67
499.00	279.33
500.00	279.33
501.00	283.33
502.00	298.00
503.00	330.00
504.00	366.33
505.00	400.33
506.00	412.67
507.00	398.33
508.00	368.00
509.00	335.00
510.00	315.00
511.00	310.33
512.00	310.00
513.00	309.67
514.00	316.00
515.00	329.00
516.00	339.33
517.00	326.00
518.00	310.00
519.00	302.67
520.00	302.33
521.00	301.00
522.00	292.00
523.00	296.33
524.00	304.00
525.00	314.00
526.00	311.00
527.00	299.33
528.00	288.00
529.00	284.00
530.00	290.67
531.00	296.00
532.00	302.67
533.00	304.00
534.00	311.33
535.00	314.67
536.00	307.33
537.00	304.00
538.00	316.33
539.00	343.00
540.00	361.33
541.00	357.33
542.00	350.33
543.00	343.33
544.00	335.67
545.00	323.67
546.00	322.33
547.00	343.67
548.00	383.00
549.00	408.67
550.00	412.33
551.00	391.67
552.00	361.00
553.00	327.67
554.00	293.67
555.00	278.33
556.00	265.67
557.00	270.33
558.00	274.33
559.00	287.00
560.00	288.33
561.00	283.33
562.00	276.67
563.00	276.67
564.00	282.33
565.00	284.00
566.00	281.00
567.00	273.67
568.00	275.33
569.00	291.33
570.00	309.00
571.00	320.00
572.00	315.33
573.00	302.67
574.00	285.33
575.00	274.67
576.00	272.00
577.00	273.33
578.00	274.67
579.00	285.67
580.00	311.33
581.00	341.00
582.00	350.00
583.00	343.67
584.00	326.00
585.00	314.67
586.00	301.33
587.00	288.33
588.00	278.67
589.00	268.67
590.00	261.33
591.00	253.00
592.00	253.00
593.00	250.33
594.00	248.67
595.00	241.33
596.00	249.67
597.00	270.00
598.00	295.67
599.00	303.67
600.00	304.00
601.00	298.33
602.00	300.00
603.00	290.33
604.00	286.67
605.00	285.00
606.00	290.67
607.00	300.00
608.00	305.00
609.00	303.00
610.00	290.33
611.00	277.67
612.00	274.33
613.00	284.33
614.00	309.33
615.00	328.67
616.00	330.67
617.00	316.67
618.00	304.33
619.00	295.67
620.00	300.00
621.00	329.33
622.00	383.33
623.00	429.33
624.00	444.67
625.00	434.00
626.00	422.67
627.00	405.00
628.00	388.67
629.00	372.67
630.00	365.67
631.00	349.33
632.00	339.67
633.00	361.00
634.00	428.67
635.00	511.33
636.00	570.00
637.00	575.67
638.00	520.67
639.00	433.00
640.00	363.00
